drugbank_id,PubChemCID,smiles
DB14773,PubChemCID:89670174,C1CC(=O)NC2=NC=CC(=C21)OC3=CC4=C(C=C3)OC5C4C5C6=NC7=C(N6)C=C(C=C7)C(F)(F)F
DB13874,PubChemCID:89683805,CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O
DB01392,PubChemCID:8969,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O
DB04441,PubChemCID:8975,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N
DB09240,PubChemCID:89767,CCCOCCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOCCC)C)C
DB16320,PubChemCID:89792952,CCOC(=O)CN1C(=CC(=N1)C(F)(F)F)C2=CC=C(C=C2)C3=CC(=CC=C3)S(=O)(=O)C
DBSALT000056,PubChemCID:8980,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl
DB15431,PubChemCID:89808643,C1CN(C1)CC(C2=CC(=C(C=C2)Cl)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N
DB00607,PubChemCID:8982,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
DB04308,PubChemCID:89853,C1=CC(=CC=C1C(C(=O)O)N)O
DB02520,PubChemCID:8987,CCN(CC)C(=S)S
DB16319,PubChemCID:89875987,CCC1=CC=C(C=C1)N(CC(C)C)S(=O)(=O)C2=CC(=C(C=C2)OCC3CCOCC3)CO
DB02853,PubChemCID:8988,C1CC(NC1)C(=O)O
DB12026,PubChemCID:89921642,CCC1C2CN(C1C(=O)NC3(CC3C(F)F)C(=O)NS(=O)(=O)C4(CC4)C)C(=O)C(NC(=O)OC5CC5CCCCC(C6=NC7=C(C=C(C=C7)OC)N=C6O2)(F)F)C(C)(C)C
DB15087,PubChemCID:90008,C(C(C(C(C(=O)CO)O)O)O)O
DBSALT001543,PubChemCID:90010,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
DB16050,PubChemCID:90052320,CCCNC1=NC(=NC=C1C#CCCCNC(=O)C(C)N(C)C(=O)C=CCN(C)C)NC2=CC=C(C=C2)C#N
DB15206,PubChemCID:90055716,CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)Cl)O)OC3=CC=CC=C3
DB16038,PubChemCID:90116675,C1CC1C2=NC=C(C=N2)C3=CC4=C(NC=C4C(=O)C5=C(C=CC(=C5F)NS(=O)(=O)N6CCC(C6)F)F)N=C3
DB15609,PubChemCID:90122671,CC(C)(C)C1=CC(=C(C(=C1)C2=CC(=C(N=C2)C(F)(F)F)F)O)CNC(C)(C)C
DB09516,PubChemCID:9015,COC1=CC=C(C=C1)O
DB15340,PubChemCID:90175701,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)NCC(C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)O)N)NC(=O)CCCCCCCNC(=O)CCC(C(=O)O)NC(=O)NC(CCC(=O)O)C(=O)O
DB06867,PubChemCID:90206,CCOCCOCCOCCOCCOCCOCC
DB02042,PubChemCID:90255,COCCOCCOCCOCCOCCO
DB04332,PubChemCID:90263,COCCOCCOCCOCCO
DB12650,PubChemCID:90274764,CC(CC1=CC=CC=C1)N(C)CC#C
DB04275,PubChemCID:903,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O
DB11799,PubChemCID:90311989,C1CC2CC1N3C(O2)CN4C=C(C(=O)C(=C4C3=O)O)C(=O)NCC5=C(C=C(C=C5F)F)F
DB02352,PubChemCID:90334,C1=CC=C(C=C1)COC2=C(N=CC=C2)N
DB00474,PubChemCID:9034,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
DB15358,PubChemCID:90409366,CC1C2=C(CCN1C(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl)N(N=N2)C4=NC=C(C=N4)F
DBSALT002599,PubChemCID:90410375,CC1=CC(=C(C=C1)C(=O)OCC2=CC=C(C=C2)C(CN)C(=O)NC3=CC4=C(C=C3)C=NC=C4)C.CS(=O)(=O)O.CS(=O)(=O)O
DB15403,PubChemCID:90420193,CCC1=C(N2C=C(C=C(C2=N1)C)N3CCN(CC3)CC(=O)N4CC(C4)O)N(C)C5=NC(=C(S5)C#N)C6=CC=C(C=C6)F
DB15238,PubChemCID:90445883,C1=CC=C(C(=C1)CN2C(=CC(=N2)C3=NC=C(C(=N3)NCC(C(=O)N)(C(F)(F)F)O)F)C4=NOC=C4)F
DB04575,PubChemCID:9046,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5
DB16200,PubChemCID:90467622,CCOC1CCN(C(C1)C2=CC=C(C=C2)C(=O)O)CC3=C(C=C(C4=C3C=CN4)C)OC
DB00664,PubChemCID:9047,COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N
DBSALT002668,PubChemCID:90478523,O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+2].[Fe+2]
DB14520,PubChemCID:90478690,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].O.O.O.O.O.O.O.O.O.O.[Fe+3].[Fe+3].[Fe+3].[Fe+3]
DB15835,PubChemCID:90478905,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)COP(=O)([O-])[O-])C)O)C)C.[Na+].[Na+]
DBSALT002799,PubChemCID:90479083,C1C2C1C3C=CC2C4C3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F.O
DBSALT002052,PubChemCID:90479191,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43.CS(=O)(=O)O
DB14979,PubChemCID:90479372,CN(CC1=CC=C(C=C1)C=CC(=O)NO)CC23CC4CC(C2)CC(C4)C3
DB15231,PubChemCID:90479374,CC(C)CC(C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)N3CCCC3C(=O)N4CCCC4C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)N)NC(=O)C(CC5=CC=CC=C5)NC(=O)C6CCCN6C(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C7CCCN7C(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)O)N
DBSALT001647,PubChemCID:90479560,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)[O-])C(=O)N)N(C)C)O.CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)[O-])C(=O)N)N(C)C)O.[Ca+2]
DBSALT002725,PubChemCID:90479564,CC1=CN=C(C=N1)C(=O)NC2CCCCCC=CC3CC3(NC(=O)C4CC(CN4C2=O)OC5=NC6=CC=CC=C6C7=CC=CC=C75)C(=O)NS(=O)(=O)C8CC8.O.O
DBSALT002724,PubChemCID:90479606,CC(C)C(C(=O)N1CCCC1C(=O)NC2=CC=C(C=C2)C3CCC(N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(C=C5)NC(=O)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC.CC(C)C(C(=O)N1CCCC1C(=O)NC2=CC=C(C=C2)C3CCC(N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(C=C5)NC(=O)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC.O.O.O.O.O.O.O.O.O
DBSALT002316,PubChemCID:90479635,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CC(C(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CSC6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C.CS(=O)(=O)O
DBSALT002187,PubChemCID:90479986,C1COC2=C(C=C(C=C2)C3=CC=C(C=C3)OC(F)(F)F)C(=O)N1CC4=NC=CC=N4.Cl
DBSALT002582,PubChemCID:90480031,CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O.CS(=O)(=O)O
DB05724,PubChemCID:90488812,CCC(C)C1C(=O)NC(CSSCC2C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(CSSCC(C(=O)N2)NC(=O)CN)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)NC(C(=O)N1)CCC(=O)O)CC5=CNC=N5)CC(=O)O)CC6=CC=C(C=C6)O)CC(=O)N)CCCNC(=N)N)CC(=O)O)CO)C(=O)N
DB13948,PubChemCID:90489020,COC1=CC(=C(C=C1CCNCC2=CC=CC=C2O)OC)C#N
DB14763,PubChemCID:9049,CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C
DB00378,PubChemCID:9051,CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C
DB08971,PubChemCID:9053,CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1C(=O)CO)C)O)C)F
DB03225,PubChemCID:9060,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
DB03700,PubChemCID:90624,CC(C(C(=O)O)N)O
DB14086,PubChemCID:9064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
DBSALT000689,PubChemCID:9066,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.Cl
DBSALT002933,PubChemCID:90664458,CCCCC1=NC2=C(N1CCN(CC)CC)C=CC(=C2)C=CC(=O)NO.Cl.Cl
DBSALT000033,PubChemCID:9082,C(CS)N.Cl
DB02201,PubChemCID:9084,C(C(=O)[O-])C(=O)[O-]
DB03974,PubChemCID:9085,C(CCN=C(N)N)CC(C(=O)O)N
DB04582,PubChemCID:909781,CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C
DB00691,PubChemCID:91270,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC
DB12991,PubChemCID:91272,C(CCCN=C(N)N)CCC(=O)NC(C(=O)NCCCCNCCCN)O
DB12833,PubChemCID:91273,C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5
DBSALT001255,PubChemCID:91274,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C.Cl
DBSALT002262,PubChemCID:91408,C1=CC(=CN=C1)C(=O)N.Cl
DBSALT000980,PubChemCID:91430,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.CS(=O)(=O)O
DB14646,PubChemCID:91438,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)C=CC34C)C)O
DB05450,PubChemCID:91439,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1
DBSALT002244,PubChemCID:91441,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OS(=O)(=O)O
DBSALT000484,PubChemCID:91442,CCN(CC)C(C)C(=O)C1=CC=CC=C1.Cl
DBSALT000802,PubChemCID:91452,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.Cl
DB01525,PubChemCID:91460,CN1C2CCC1C(C(C2)O)C(=O)O
DB11674,PubChemCID:91469,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O
DB12553,PubChemCID:91488,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)F)O
DB02076,PubChemCID:91493,C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O
DBSALT000999,PubChemCID:91499,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(CS(=O)(=O)O)S(=O)(=O)O
DB15300,PubChemCID:91503,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O
DBSALT000430,PubChemCID:91505,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.Cl
DBSALT000343,PubChemCID:91513,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
DB08508,PubChemCID:91514,CC(C(=O)O)NC(=O)C1=CC=CC=C1
DB03909,PubChemCID:91532,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)N
DB04422,PubChemCID:91552,C(CS)C(C(=O)O)N
DB02596,PubChemCID:91557,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O)N
DB01414,PubChemCID:91562,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC#N)SC1)C(=O)O
DB01251,PubChemCID:91610,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C
DBSALT002091,PubChemCID:91617494,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(C=C3)OC(=N4)N)N.OP(=O)(O)O.OP(=O)(O)O
DB11682,PubChemCID:91617630,C1CCC(CC1)N2C(=O)C(C(=O)N(C2=O)C3CCCCC3)C(=O)NCC(=O)O
DBSALT001955,PubChemCID:91617636,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)[O-].[Na+]
DBSALT002097,PubChemCID:91617869,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl.CS(=O)(=O)O
DBSALT002330,PubChemCID:91617966,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C.CS(=O)(=O)O
DBSALT002153,PubChemCID:91618001,C1=CC(=CC(=C1)C(=O)NCC[S-])C(=O)NCC[S-].[K+].[K+]
DBSALT002099,PubChemCID:91618031,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl.CC(=O)O
DBSALT002947,PubChemCID:91618104,CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4CCC(C4=CC=C3)NCCO)C#N.Cl
DBSALT002304,PubChemCID:91618183,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)[O-].[Na+]
DBSALT002899,PubChemCID:91657,CC1=NC=C(C(=N1)N)CNC(=O)N(CCCl)N=O.Cl
DB11499,PubChemCID:91663250,CCC(C)CCCCCC=CCC(=O)NC(CC(=O)O)C(=O)NC(C(C)C(=O)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(C(C)N)C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)NC(C)C2C(=O)N3CCCCC3C(=O)N2
DB09146,PubChemCID:91663255,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.O.O.O.[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
DBSALT001895,PubChemCID:91663261,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.CC(=O)O.[OH-].[Co+3]
DBSALT000982,PubChemCID:91663264,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CC4=CC=CC=C4N3)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.Cl
DB02756,PubChemCID:91665,C1CC(=O)N2CCC3=CC=CC1=C32
DB16272,PubChemCID:91667513,C=CC(=O)N1CCC(CC1)C2=NC(=C(C=C2)C(=O)N)C3=CC=C(C=C3)OC4=CC=CC=C4
DBSALT001280,PubChemCID:91667752,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].O.O.O.[K+].[K+].[K+].[K+].[K+].[Bi+3]
DB14485,PubChemCID:91667835,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Zn+2]
DB14093,PubChemCID:91667979,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
DB13981,PubChemCID:91668,CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4C1=CC(=O)CC4
DBSALT002114,PubChemCID:91668185,CC(C)CC(C(=O)NC(CCCNC(=NC)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N)NC(=O)NNC(=O)C(CC3=CC=CC=C3)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C4CC(CN4C(=O)C(CC5=CC=C(C=C5)O)NC(=O)C)O.CC(=O)O
DBSALT002142,PubChemCID:91668189,CS(=O)(=O)O.C1CC2=CC(=NC=C2OC1)CNC3CCN(CC3)CC4CN5C(=O)C=CC6=C5N4C(=O)C=N6.O.O
DB16228,PubChemCID:91668194,CN1C=C(C(=N1)OC)NC2=C3C(=NC(=N2)N4CC(C(C4)F)NC(=O)C=C)N(C=N3)C
DBSALT003040,PubChemCID:91669196,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO.O.Cl
DBSALT001149,PubChemCID:91670,CCCCC(=O)OCC(=O)C1C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C
DB12728,PubChemCID:91694,CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2
DBSALT001436,PubChemCID:91725,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.O.Cl
DB16055,PubChemCID:91754484,CS(=O)(=O)C1=C2C(C(CC2=C(C=C1)OC3=CC(=CC(=C3)C#N)F)(F)F)O
DB15230,PubChemCID:91757,CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC
DB15085,PubChemCID:91758792,CN1C2=C(C=C(C=C2)N3C=C(C(=O)N(C3=O)C4CCC5=C4C=CC=C5C(F)(F)F)C(=O)O)OC1=O
DB15006,PubChemCID:91766,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F
DB15031,PubChemCID:91801202,CC1=C(C=CC2=C1N=C(N2)C3(CCCN3C(=O)C4=C(C=CC(=C4)OC)N5N=CC=N5)C)Cl
DB14786,PubChemCID:91801207,CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C3CCCN3C(=O)C(CC(C)C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)C(CC6=CNC7=CC=CC=C76)NC(=O)C(CC8=CNC9=CC=CC=C98)N
DBSALT002613,PubChemCID:91809235,CN1CCN(CC1)CC2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC=C4Br.CS(=O)(=O)O.CS(=O)(=O)O.O
DB13006,PubChemCID:91810664,CC(C)CC(C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CO)C(=O)O)NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C1CCC(=O)N1
DBSALT001894,PubChemCID:91813,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.Cl
DB16209,PubChemCID:91820686,C1C2C1CC(C2)OC3=CC=C(C=C3)CC4=C(C=CC(=C4)C5C(C(C(C(O5)CO)O)O)O)Cl
DB12605,PubChemCID:91824132,CC(C)C(CCCN(C)CCC1=CC(=CC=C1)C(=O)OC)(C#N)C2=CC(=C(C=C2)OC)OC
DB14777,PubChemCID:91824766,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CC4=CNC5=CC=CC=C54)C(C)O)CO)C)CCN)CCN)CC6=CNC7=CC=CC=C76)CCN)CCN)CCCN)CCN
DBSALT003021,PubChemCID:91827078,CS(=O)(=O)O.C1CC(C1)NC2CC(N(C2)S(=O)(=O)C3=CC=CC(=C3)C#N)C(=O)NC(CC4=CC=C(C=C4)NC(=O)C5=C(C=NC=C5Cl)Cl)C(=O)O
DB14995,PubChemCID:91844684,CC1=C(C=CO1)C(=O)NC2=NN(C3=CC=CC=C32)CC4=CC=C(C=C4)C(F)(F)F
DB16061,PubChemCID:91844733,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NCC4CCNCC4O
DB14939,PubChemCID:91865076,C1CC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C1)CCCCN)CCCCN)CCCNC(=O)N)CC3=CC=C(C=C3)O)NC(=O)C(CC4=CC5=CC=CC=C5C=C4)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C6=CC=C(C=C6)F)C(=O)NC(CCCNC(=N)N)C(=O)N)CCCNC(=O)N)CCCNC(=N)N)CC7=CC=C(C=C7)O
DB04448,PubChemCID:91867,C1=CC(=C(C=C1F)F)CO
DB15245,PubChemCID:91885568,CC1=CC(=C(N1C)C(=O)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)C4=NC=C(C=N4)F)C5=CC=CC=C5
DB16167,PubChemCID:91885617,COC1=CC(=C(C(=C1Cl)C2=CC3=CN=C(N=C3C=C2)NC4COCCC4NC(=O)C=C)Cl)OC
DB11704,PubChemCID:91933867,CC1=CC(=CC(=C1C2=CC=C(C=C2)C(C)(C)C)C)OC(CCC(F)(F)F)C3=CC=C(C=C3)C(=O)NCCC(=O)O
DB16296,PubChemCID:91933883,CC(C1=CC2=C(C(=CC=C2)C#CC3=CN(N=C3)C)C(=O)N1C4=CC=CC=C4)NC(=O)C5=C6N=CC=CN6N=C5N
DB11713,PubChemCID:91936863,CC(C)C(C(=O)N1CCCC1C2=NC=C(N2)C3=CC4=C(C=C3)N5C(OC6=C(C5=C4)C(=CC(=C6)C7=CN=C(N7)C8CCCN8C(=O)C(C(C)C)NC(=O)OC)F)C9=CN=C(S9)C1CC1)NC(=O)OC
DB15877,PubChemCID:91936934,CCCCCCCCCCCCCCCC[N+](C)(C)C.CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-]
DBSALT002878,PubChemCID:91971505,CCCCC(C(=O)NC1CC(=O)NCCCCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)O)NC(=O)C.CC(=O)O
DB01575,PubChemCID:92024769,O.O.[O-][Si]([O-])([O-])O[Si]([O-])([O-])[O-].[Al+3].[Al+3]
DB16072,PubChemCID:92042890,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)OCCOC7=C8C9=C(CC1C23C9(CCN1CC1CC1)C(O8)C(CC2)(C(C3)C(C)(C(C)(C)C)O)OC)C=C7)O4)CC1CC1)OC)O
DBSALT002588,PubChemCID:92042922,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C(C(C)C)N)OC)OC
DB14106,PubChemCID:92043160,[B-](F)(F)(F)F.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[Cu+]
DBSALT000972,PubChemCID:92043568,C(P(=O)(O)O)(P(=O)([O-])[O-])(Cl)Cl.O.O.O.O.[Na+].[Na+]
DB04936,PubChemCID:92092,C(C(C(C(C(=O)CO)O)O)O)O
DB14196,PubChemCID:92093,C1CCC(CC1)NC2=CC=C(C=C2)NC3=CC=CC=C3
DB04151,PubChemCID:92105,CN1C=C(N=C1)CC(C(=O)O)N
DB04501,PubChemCID:92108,CC1(C2CCC1(CC2)C)C
DB07815,PubChemCID:92109,CC12C(CCC3(C1C(C45C3CCC(C4)C(=C)C5)C(=O)O)OC2=O)O
DB03699,PubChemCID:92133,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O
DB16310,PubChemCID:92135635,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC=C(C=C7)O)O)O)C(C)O)C)O)OCC[N+](C)(C)C)O
DBSALT002249,PubChemCID:92135816,C1N2CN3CN1CN(C2)C3.OP(=O)(O)O.OP(=O)(O)O
DBSALT002126,PubChemCID:92135932,CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC=C(C=C2)N3CCC(CC3)N4CCN(CC4)C)OC5CCN(C5)C(=O)C=C.CS(=O)(=O)O
DB14017,PubChemCID:92135969,CC1C=CC(C(CCC(CC(=O)OC1C(=CC=CC(C)C2=CC=CC=N2)C)O)(C)O)OC(=O)N3CCN(CC3)C
DB14727,PubChemCID:92140,CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC
